data_int	numer	kontrahent	nip	netto	brutto_proxy
80767	P/000613/22	NULL		35.76	35.76
80767	F/000711/22	NULL		134.93	134.93
80767	F/000706/22	NULL		130.07	130.07
80767	F/000703/22	NULL		81.29	81.29
80767	F/000709/22	NULL		56.07	56.07
80767	P/000600/22	NULL		124.35	124.35
80767	P/000617/22	NULL		40.64	40.64
80767	F/000710/22	NULL		40.64	40.64
80767	F/000701/22	NULL		30.88	30.88
80767	P/000608/22	NULL		34.13	34.13
80767	P/000628/22	NULL		34.14	34.14
80767	P/000632/22	NULL		34.68	34.68
80767	P/000618/22	NULL		38.19	38.19
80767	F/000723/22	NULL		739.25	739.25
80767	P/000603/22	NULL		45.52	45.52
80767	F/000716/22	NULL		778.57	778.57
80767	P/000623/22	NULL		166.66	166.66
80767	P/000601/22	NULL		105.68	105.68
80767	P/000638/22	NULL		13.00	13.00
80767	F/000720/22	NULL		598.17	598.17
80767	P/000637/22	NULL		53.64	53.64
80767	P/000629/22	NULL		94.28	94.28
80767	F/000713/22	NULL		116.24	116.24
80767	P/000610/22	NULL		51.50	51.50
80768	F/000728/22	NULL		53.64	53.64
80768	P/000647/22	NULL		116.25	116.25
80768	F/000741/22	NULL		328.40	328.40
80768	F/000733/22	NULL		164.70	164.70
80768	F/000735/22	NULL		31.68	31.68
80768	P/000640/22	NULL		45.52	45.52
80768	FV/322/2022	NULL		1946.40	1946.40
80768	160/02/2022	NULL		782.31	782.31
80768	P/000645/22	NULL		26.81	26.81
80768	F/000737/22	NULL		329.57	329.57
80768	F/000738/22	NULL		18.53	18.53
80768	F/000736/22	NULL		121.94	121.94
80768	P/000642/22	NULL		39.00	39.00
80768	P/000648/22	NULL		5.65	5.65
80768	F/000734/22	NULL		121.90	121.90
80768	P/000649/22	NULL		61.78	61.78
80768	P/000650/22	NULL		138.20	138.20
80768	F/000732/22	NULL		60.14	60.14
80768	P/000641/22	NULL		40.64	40.64
80768	F/000727/22	NULL		190.52	190.52
80768	P/000651/22	NULL		17.89	17.89
80768	P/000643/22	NULL		39.01	39.01
80768	1822002379	NULL		7624.60	7624.60
80768	F/000726/22	NULL		2088.80	2088.80
80768	F/000742/22	NULL		108.10	108.10
80768	F/000740/22	NULL		1810.05	1810.05
80768	P/000639/22	NULL		40.64	40.64
80768	F/000729/22	NULL		102.23	102.23
80768	P/000646/22	NULL		110.56	110.56
80768	P/000644/22	NULL		23.56	23.56
80768	F/000731/22	NULL		590.81	590.81
80768	F/000739/22	NULL		216.23	216.23
80768	F/000730/22	NULL		198.30	198.30
80768	174/P/02/2022	NULL		500.42	500.42
80769	P/000671/22	NULL		31.92	31.92
80769	F/000768/22	NULL		239.83	239.83
80769	F/000752/22	NULL		224.38	224.38
80769	F/000761/22	NULL		140.11	140.11
80769	F/000765/22	NULL		110.54	110.54
80769	F/000751/22	NULL		159.29	159.29
80769	F/000775/22	NULL		473.94	473.94
80769	P/000673/22	NULL		39.02	39.02
80769	F/000773/22	NULL		101.60	101.60
80769	P/000658/22	NULL		42.26	42.26
80769	P/000668/22	NULL		89.45	89.45
80769	F/000747/22	NULL		4000.00	4000.00
80769	P/000663/22	NULL		135.71	135.71
80769	P/000664/22	NULL		110.56	110.56
80769	F/000760/22	NULL		387.81	387.81
80769	P/000665/22	NULL		26.75	26.75
80769	F/000770/22	NULL		306.49	306.49
80769	F/000745/22	NULL		982.08	982.08
80769	P/000675/22	NULL		50.39	50.39
80769	P/000677/22	NULL		13.20	13.20
80769	P/000654/22	NULL		42.26	42.26
80769	P/000653/22	NULL		51.20	51.20
80769	FV 643/2022	NULL		3040.80	3040.80
80769	P/000652/22	NULL		40.62	40.62
80769	F/000757/22	NULL		67.45	67.45
80769	P/000660/22	NULL		44.71	44.71
80769	F/000753/22	NULL		101.59	101.59
80769	F/000750/22	NULL		466.42	466.42
80769	1179/02/2022	NULL		1499.00	1499.00
80769	F/000777/22	NULL		21.14	21.14
80769	P/000670/22	NULL		52.01	52.01
80769	F/000759/22	NULL		159.32	159.32
80769	P/000655/22	NULL		34.13	34.13
80769	F/000763/22	NULL		860.47	860.47
80769	F/000748/22	NULL		368.20	368.20
80769	P/000674/22	NULL		60.14	60.14
80769	P/000656/22	NULL		99.16	99.16
80769	F/000756/22	NULL		81.29	81.29
80769	F/000766/22	NULL		676.10	676.10
80769	F/000776/22	NULL		70.69	70.69
80769	F/000762/22	NULL		1381.98	1381.98
80769	F/000744/22	NULL		172.37	172.37
80769	P/000666/22	NULL		63.40	63.40
80769	F/000743/22	NULL		208.49	208.49
80769	P/000657/22	NULL		184.50	184.50
80769	P/000667/22	NULL		19.49	19.49
80769	F/000755/22	NULL		65.03	65.03
80769	P/000661/22	NULL		101.63	101.63
80769	F/000764/22	NULL		360.96	360.96
80769	F/000772/22	NULL		294.64	294.64
80769	F/000749/22	NULL		32.52	32.52
80769	F/000771/22	NULL		223.56	223.56
80769	P/000669/22	NULL		32.51	32.51
80769	F/000767/22	NULL		343.75	343.75
80769	P/000672/22	NULL		40.64	40.64
80769	P/000676/22	NULL		166.61	166.61
80769	P/000659/22	NULL		45.51	45.51
80769	P/000662/22	NULL		29.34	29.34
80769	F/000754/22	NULL		528.22	528.22
80769	F/000758/22	NULL		130.07	130.07
80769	F/000769/22	NULL		1673.79	1673.79
80769	F/000746/22	NULL		1250.00	1250.00
80769	F/000774/22	NULL		87.78	87.78
80770	P/000682/22	NULL		47.96	47.96
80770	F/000781/22	NULL		384.02	384.02
80770	P/000699/22	NULL		13.78	13.78
80770	P/000683/22	NULL		126.82	126.82
80770	F/000778/22	NULL		2411.96	2411.96
80770	F/000780/22	NULL		211.44	211.44
80770	P/000698/22	NULL		40.64	40.64
80770	P/000690/22	NULL		40.64	40.64
80770	F/000791/22	NULL		1687.45	1687.45
80770	F/000797/22	NULL		675.00	675.00
80770	P/000693/22	NULL		260.14	260.14
80770	P/000688/22	NULL		81.29	81.29
80770	F/3535/22	NULL		1949.60	1949.60
80770	F/000798/22	NULL		68.28	68.28
80770	F/000779/22	NULL		38.19	38.19
80770	P/000695/22	NULL		56.07	56.07
80770	F/000786/22	NULL		199.94	199.94
80770	F/000799/22	NULL		446.10	446.10
80770	P/000686/22	NULL		40.64	40.64
80770	P/000689/22	NULL		45.52	45.52
80770	P/000692/22	NULL		47.95	47.95
80770	P/000684/22	NULL		68.29	68.29
80770	F/000789/22	NULL		60.14	60.14
80770	P/000681/22	NULL		74.76	74.76
80770	P/000694/22	NULL		39.00	39.00
80770	F/000782/22	NULL		323.56	323.56
80770	P/000680/22	NULL		64.22	64.22
80770	F/000790/22	NULL		105.56	105.56
80770	F/000784/22	NULL		219.50	219.50
80770	F/000794/22	NULL		440.71	440.71
80770	P/000696/22	NULL		111.75	111.75
80770	F/000788/22	NULL		1136.52	1136.52
80770	F/000787/22	NULL		81.26	81.26
80770	F/000801/22	NULL		362.76	362.76
80770	P/000687/22	NULL		58.50	58.50
80770	P/000678/22	NULL		37.38	37.38
80770	FV/0580/KN/2022	NULL		3900.67	3900.67
80770	PK/000010/22	NULL		.00	.00
80770	1822002560	NULL		304.56	304.56
80770	F/000795/22	NULL		63.39	63.39
80770	F/000796/22	NULL		588.83	588.83
80770	P/000685/22	NULL		35.74	35.74
80770	1822002583	NULL		77.00	77.00
80770	F/000785/22	NULL		356.16	356.16
80770	F/000793/22	NULL		875.16	875.16
80770	P/000697/22	NULL		112.31	112.31
80770	P/000691/22	NULL		56.08	56.08
80770	F/000800/22	NULL		505.59	505.59
80770	P/000679/22	NULL		48.76	48.76
80770	F/000783/22	NULL		334.28	334.28
80770	BI04/2022/394	NULL		7.68	7.68
80770	F/000792/22	NULL		726.39	726.39
80771	F/000820/22	NULL		40.64	40.64
80771	P/000706/22	NULL		59.32	59.32
80771	F/000809/22	NULL		34.94	34.94
80771	F/000816/22	NULL		138.15	138.15
80771	P/000702/22	NULL		36.32	36.32
80771	F/000822/22	NULL		5460.20	5460.20
80771	F/000823/22	NULL		1614.93	1614.93
80771	P/000708/22	NULL		26.81	26.81
80771	F/000810/22	NULL		221.30	221.30
80771	FV/0587/KN/2022	NULL		3933.60	3933.60
80771	F/000804/22	NULL		239.48	239.48
80771	F/000807/22	NULL		162.56	162.56
80771	F/000805/22	NULL		40.64	40.64
80771	F/000811/22	NULL		437.58	437.58
80771	F/000821/22	NULL		492.60	492.60
80771	P/000701/22	NULL		39.00	39.00
80771	P/000707/22	NULL		49.55	49.55
80771	F/000819/22	NULL		386.64	386.64
80771	P/000710/22	NULL		58.51	58.51
80771	F/000817/22	NULL		617.01	617.01
80771	P/000700/22	NULL		47.95	47.95
80771	F/000808/22	NULL		17.06	17.06
80771	P/000704/22	NULL		36.57	36.57
80771	F/000802/22	NULL		173.16	173.16
80771	P/000705/22	NULL		40.64	40.64
80771	F/000806/22	NULL		40.63	40.63
80771	F/000813/22	NULL		149.40	149.40
80771	P/000703/22	NULL		42.26	42.26
80771	F/000818/22	NULL		1677.69	1677.69
80771	F/000815/22	NULL		707.43	707.43
80771	F/000814/22	NULL		2024.41	2024.41
80771	P/000709/22	NULL		43.07	43.07
80771	F/000803/22	NULL		205.34	205.34
80771	F/000812/22	NULL		138.20	138.20
80771	003679/0019	NULL		16.25	16.25
80774	F/000843/22	NULL		19.49	19.49
80774	P/000729/22	NULL		58.50	58.50
80774	F/000835/22	NULL		66.66	66.66
80774	P/000711/22	NULL		267.46	267.46
80774	P/000738/22	NULL		28.44	28.44
80774	P/000719/22	NULL		86.13	86.13
80774	F/000833/22	NULL		107.23	107.23
80774	01516/22	NULL		228.31	228.31
80774	P/000715/22	NULL		177.22	177.22
80774	00506/2/22/FVS	NULL		638.92	638.92
80774	F/000839/22	NULL		71.52	71.52
80774	P/000722/22	NULL		38.19	38.19
80774	F/000828/22	NULL		117.08	117.08
80774	F/000834/22	NULL		121.92	121.92
80774	F/000832/22	NULL		22.75	22.75
80774	P/000734/22	NULL		26.81	26.81
80774	P/000739/22	NULL		75.59	75.59
80774	P/000735/22	NULL		35.75	35.75
80774	F/000829/22	NULL		49.57	49.57
80774	P/000732/22	NULL		39.82	39.82
80774	P/000731/22	NULL		31.78	31.78
80774	P/000721/22	NULL		43.88	43.88
80774	P/000726/22	NULL		39.00	39.00
80774	F/000847/22	NULL		71.52	71.52
80774	1353/OKR/2022	NULL		1579.17	1579.17
80774	P/000727/22	NULL		21.12	21.12
80774	F/000851/22	NULL		137.94	137.94
80774	F/000849/22	NULL		150.00	150.00
80774	0216/22	NULL		1534.63	1534.63
80774	F/000837/22	NULL		503.45	503.45
80774	P/000724/22	NULL		39.00	39.00
80774	F/000824/22	NULL		1993.80	1993.80
80774	F/000840/22	NULL		48.75	48.75
80774	F/000827/22	NULL		94.28	94.28
80774	F/000836/22	NULL		45.52	45.52
80774	P/000718/22	NULL		33.33	33.33
80774	F/000850/22	NULL		1300.11	1300.11
80774	F/000825/22	NULL		1955.00	1955.00
80774	F/000062/02/22	NULL		925.74	925.74
80774	F/000852/22	NULL		377.71	377.71
80774	P/000712/22	NULL		45.52	45.52
80774	F/000830/22	NULL		34.14	34.14
80774	F/000846/22	NULL		790.60	790.60
80774	P/000716/22	NULL		55.27	55.27
80774	P/000733/22	NULL		44.71	44.71
80774	P/000713/22	NULL		171.88	171.88
80774	F/000826/22	NULL		312.16	312.16
80774	P/000728/22	NULL		142.25	142.25
80774	P/000730/22	NULL		40.64	40.64
80774	P/000717/22	NULL		124.36	124.36
80774	P/000736/22	NULL		34.14	34.14
80774	P/000737/22	NULL		39.00	39.00
80774	P/000714/22	NULL		121.94	121.94
80774	P/000723/22	NULL		42.26	42.26
80774	F/000844/22	NULL		23.67	23.67
80774	F/000848/22	NULL		184.00	184.00
80774	F/000841/22	NULL		250.34	250.34
80774	F/000838/22	NULL		30.07	30.07
80774	F/000845/22	NULL		83.70	83.70
80774	F/000131/02/22	NULL		780.00	780.00
80774	P/000720/22	NULL		153.18	153.18
80774	F/000842/22	NULL		107.28	107.28
80774	F/000831/22	NULL		52.84	52.84
80774	P/000725/22	NULL		31.69	31.69
80775	432/FRESHTEK/2022	NULL		2940.00	2940.00
80775	P/000741/22	NULL		70.72	70.72
80775	F/000858/22	NULL		92.68	92.68
80775	F/000868/22	NULL		24.38	24.38
80775	F/000857/22	NULL		184.07	184.07
80775	F/000855/22	NULL		76.26	76.26
80775	P/000758/22	NULL		48.60	48.60
80775	F/000865/22	NULL		476.29	476.29
80775	F/000863/22	NULL		817.68	817.68
80775	P/000743/22	NULL		36.58	36.58
80775	P/000744/22	NULL		34.13	34.13
80775	P/000747/22	NULL		9.76	9.76
80775	P/000752/22	NULL		45.51	45.51
80775	F/000853/22	NULL		127.63	127.63
80775	F/000870/22	NULL		396.58	396.58
80775	F/000860/22	NULL		146.32	146.32
80775	F/000861/22	NULL		317.02	317.02
80775	P/000751/22	NULL		69.90	69.90
80775	P/000749/22	NULL		37.37	37.37
80775	P/000745/22	NULL		35.76	35.76
80775	F/000862/22	NULL		122.03	122.03
80775	P/000755/22	NULL		292.44	292.44
80775	P/000746/22	NULL		45.52	45.52
80775	P/000757/22	NULL		80.47	80.47
80775	F/000866/22	NULL		73.94	73.94
80775	F/000859/22	NULL		57.39	57.39
80775	P/000756/22	NULL		45.51	45.51
80775	P/000754/22	NULL		39.00	39.00
80775	F/000864/22	NULL		491.91	491.91
80775	F/000854/22	NULL		35.76	35.76
80775	P/000750/22	NULL		39.00	39.00
80775	P/000753/22	NULL		42.26	42.26
80775	F/000856/22	NULL		40.64	40.64
80775	P/000742/22	NULL		58.86	58.86
80775	P/000740/22	NULL		31.69	31.69
80775	F/000867/22	NULL		101.21	101.21
80775	P/000748/22	NULL		8.14	8.14
80775	P/000759/22	NULL		21.94	21.94
80775	F/000869/22	NULL		817.86	817.86
80776	01571/22	NULL		3659.76	3659.76
80776	F/000881/22	NULL		81.77	81.77
80776	P/000767/22	NULL		72.32	72.32
80776	P/000764/22	NULL		55.28	55.28
80776	F/000884/22	NULL		233.88	233.88
80776	P/000761/22	NULL		56.07	56.07
80776	F/000875/22	NULL		41.43	41.43
80776	F/000890/22	NULL		313.60	313.60
80776	F/000876/22	NULL		109.72	109.72
80776	F/000887/22	NULL		468.26	468.26
80776	00573/2/22/FVS	NULL		837.26	837.26
80776	P/000763/22	NULL		29.25	29.25
80776	F/000883/22	NULL		420.00	420.00
80776	P/000769/22	NULL		68.77	68.77
80776	P/000762/22	NULL		37.38	37.38
80776	F/000872/22	NULL		170.72	170.72
80776	01578/22	NULL		701.60	701.60
80776	FV 00053/02/2022	NULL		6261.10	6261.10
80776	F/000885/22	NULL		3472.86	3472.86
80776	F/000874/22	NULL		178.82	178.82
80776	F/000880/22	NULL		105.64	105.64
80776	F/000886/22	NULL		333.32	333.32
80776	1458/OKR/2022	NULL		155.68	155.68
80776	F/000871/22	NULL		949.78	949.78
80776	P/000766/22	NULL		101.60	101.60
80776	F/000889/22	NULL		909.06	909.06
80776	P/000768/22	NULL		33.16	33.16
80776	F/000879/22	NULL		278.93	278.93
80776	F/000878/22	NULL		571.73	571.73
80776	P/000765/22	NULL		40.64	40.64
80776	P/000760/22	NULL		338.20	338.20
80776	F/000882/22	NULL		366.24	366.24
80776	F/000888/22	NULL		781.57	781.57
80776	F/000873/22	NULL		49.58	49.58
80776	F/000877/22	NULL		637.82	637.82
80776	P/000770/22	NULL		9.00	9.00
80777	F/000891/22	NULL		26.80	26.80
80777	F/000923/22	NULL		501.46	501.46
80777	F/000916/22	NULL		815.50	815.50
80777	F/000926/22	NULL		1715.00	1715.00
80777	F/000910/22	NULL		71.52	71.52
80777	P/000791/22	NULL		19.50	19.50
80777	F/000893/22	NULL		104.04	104.04
80777	P/000783/22	NULL		641.47	641.47
80777	F/000898/22	NULL		32.50	32.50
80777	F/000920/22	NULL		597.48	597.48
80777	F/000911/22	NULL		93.46	93.46
80777	F/000917/22	NULL		678.89	678.89
80777	P/000785/22	NULL		183.60	183.60
80777	P/000792/22	NULL		19.50	19.50
80777	P/000779/22	NULL		45.51	45.51
80777	P/000782/22	NULL		53.64	53.64
80777	F/000902/22	NULL		411.09	411.09
80777	P/000774/22	NULL		47.15	47.15
80777	F/000914/22	NULL		336.64	336.64
80777	F/000912/22	NULL		966.10	966.10
80777	F/000921/22	NULL		597.48	597.48
80777	F/000918/22	NULL		300.00	300.00
80777	F/000908/22	NULL		33.34	33.34
80777	F/000907/22	NULL		2251.93	2251.93
80777	F/000909/22	NULL		165.60	165.60
80777	P/000787/22	NULL		34.94	34.94
80777	F/000924/22	NULL		91.04	91.04
80777	F/000899/22	NULL		256.00	256.00
80777	F/000901/22	NULL		675.86	675.86
80777	F/000906/22	NULL		301.90	301.90
80777	F/000905/22	NULL		557.05	557.05
80777	P/000778/22	NULL		50.38	50.38
80777	P/000781/22	NULL		52.84	52.84
80777	P/000771/22	NULL		13.81	13.81
80777	F/000895/22	NULL		58.32	58.32
80777	P/000776/22	NULL		81.29	81.29
80777	F/000915/22	NULL		1173.19	1173.19
80777	P/000790/22	NULL		8.93	8.93
80777	F/000892/22	NULL		63.40	63.40
80777	F/000903/22	NULL		587.18	587.18
80777	P/000786/22	NULL		34.94	34.94
80777	P/000789/22	NULL		60.45	60.45
80777	F/000922/22	NULL		514.58	514.58
80777	P/000777/22	NULL		71.54	71.54
80777	F/000897/22	NULL		404.87	404.87
80777	F/000900/22	NULL		113.80	113.80
80777	P/000773/22	NULL		40.64	40.64
80777	F/000925/22	NULL		795.77	795.77
80777	F/000919/22	NULL		269.25	269.25
80777	1822002831	NULL		14472.42	14472.42
80777	F/000896/22	NULL		25.82	25.82
80777	F/000904/22	NULL		2303.42	2303.42
80777	P/000788/22	NULL		80.47	80.47
80777	P/000772/22	NULL		35.76	35.76
80777	P/000784/22	NULL		36.58	36.58
80777	F/000894/22	NULL		15.43	15.43
80777	F/000913/22	NULL		160.95	160.95
80777	P/000780/22	NULL		35.34	35.34
80777	P/000775/22	NULL		43.07	43.07
80778	F/000928/22	NULL		482.16	482.16
80778	F/000941/22	NULL		101.62	101.62
80778	P/000794/22	NULL		169.55	169.55
80778	F/000949/22	NULL		373.15	373.15
80778	F/000952/22	NULL		622.92	622.92
80778	P/000796/22	NULL		40.64	40.64
80778	371/02/2022	NULL		1341.18	1341.18
80778	F/000962/22	NULL		52.89	52.89
80778	P/000805/22	NULL		13.99	13.99
80778	P/000802/22	NULL		76.40	76.40
80778	F/000944/22	NULL		849.47	849.47
80778	F/000940/22	NULL		797.05	797.05
80778	F/000953/22	NULL		263.40	263.40
80778	F/000933/22	NULL		219.06	219.06
80778	P/000798/22	NULL		8.94	8.94
80778	F/000943/22	NULL		7744.26	7744.26
80778	F/000942/22	NULL		466.23	466.23
80778	F/000961/22	NULL		81.40	81.40
80778	P/000799/22	NULL		46.17	46.17
80778	F/000936/22	NULL		219.50	219.50
80778	F/000947/22	NULL		156.08	156.08
80778	F/000927/22	NULL		841.12	841.12
80778	F/000958/22	NULL		147.94	147.94
80778	F/000935/22	NULL		323.57	323.57
80778	F/000931/22	NULL		331.44	331.44
80778	P/000800/22	NULL		12.50	12.50
80778	F/000957/22	NULL		52.84	52.84
80778	F/000939/22	NULL		622.74	622.74
80778	P/000795/22	NULL		178.01	178.01
80778	F/000945/22	NULL		338.20	338.20
80778	P/000797/22	NULL		81.29	81.29
80778	P/000793/22	NULL		82.90	82.90
80778	P/000801/22	NULL		97.53	97.53
80778	F/000956/22	NULL		72.35	72.35
80778	F/000955/22	NULL		40.64	40.64
80778	P/000806/22	NULL		44.70	44.70
80778	00601/2/22/FVS	NULL		1264.32	1264.32
80778	P/000803/22	NULL		39.00	39.00
80778	F/000946/22	NULL		426.54	426.54
80778	KFV/015/2022	NULL		3933.60	3933.60
80778	F/000948/22	NULL		80.48	80.48
80778	F/000929/22	NULL		260.15	260.15
80778	23/02/2022	NULL		3245.00	3245.00
80778	F/000937/22	NULL		330.73	330.73
80778	F/000938/22	NULL		514.94	514.94
80778	F/000950/22	NULL		150.39	150.39
80778	F/000959/22	NULL		563.41	563.41
80778	F/000951/22	NULL		38.64	38.64
80778	P/000804/22	NULL		13.00	13.00
80778	F/000934/22	NULL		81.28	81.28
80778	F/000960/22	NULL		263.61	263.61
80778	F/000932/22	NULL		464.94	464.94
80778	F/000930/22	NULL		427.87	427.87
80778	F/000954/22	NULL		978.20	978.20
80781	P/000812/22	NULL		60.14	60.14
80781	P/000815/22	NULL		36.57	36.57
80781	P/000828/22	NULL		40.64	40.64
80781	F/000963/22	NULL		508.50	508.50
80781	P/000832/22	NULL		67.99	67.99
80781	F/000967/22	NULL		80.47	80.47
80781	P/000834/22	NULL		39.00	39.00
80781	F/000979/22	NULL		2747.70	2747.70
80781	F/000989/22	NULL		1680.00	1680.00
80781	P/000822/22	NULL		52.84	52.84
80781	F/000972/22	NULL		143.04	143.04
80781	F/000991/22	NULL		736.51	736.51
80781	P/000830/22	NULL		14.62	14.62
80781	F/000970/22	NULL		17.06	17.06
80781	P/000833/22	NULL		32.85	32.85
80781	P/000829/22	NULL		26.81	26.81
80781	P/000835/22	NULL		78.04	78.04
80781	F/000988/22	NULL		352.02	352.02
80781	F/000964/22	NULL		36.57	36.57
80781	F/000985/22	NULL		38.18	38.18
80781	P/000818/22	NULL		56.90	56.90
80781	P/000817/22	NULL		54.45	54.45
80781	F/000982/22	NULL		1554.50	1554.50
80781	F/000975/22	NULL		52.84	52.84
80781	F/000974/22	NULL		52.01	52.01
80781	P/000811/22	NULL		19.49	19.49
80781	P/000837/22	NULL		40.64	40.64
80781	P/000808/22	NULL		37.38	37.38
80781	P/000809/22	NULL		33.31	33.31
80781	P/000825/22	NULL		102.40	102.40
80781	F/000976/22	NULL		34.14	34.14
80781	P/000831/22	NULL		60.14	60.14
80781	P/000821/22	NULL		60.96	60.96
80781	P/000816/22	NULL		34.12	34.12
80781	F/000969/22	NULL		89.42	89.42
80781	F/000986/22	NULL		108.40	108.40
80781	P/000826/22	NULL		109.29	109.29
80781	F/000990/22	NULL		117.85	117.85
80781	P/000807/22	NULL		35.76	35.76
80781	P/000813/22	NULL		107.22	107.22
80781	P/000823/22	NULL		96.57	96.57
80781	F/000983/22	NULL		308.92	308.92
80781	F/000977/22	NULL		1778.80	1778.80
80781	F/000981/22	NULL		2405.55	2405.55
80781	P/000820/22	NULL		39.00	39.00
80781	F/000968/22	NULL		89.41	89.41
80781	F/000973/22	NULL		61.76	61.76
80781	P/000836/22	NULL		50.38	50.38
80781	F/000980/22	NULL		97.56	97.56
80781	F/000966/22	NULL		45.50	45.50
80781	F/000971/22	NULL		42.26	42.26
80781	F/000992/22	NULL		1251.82	1251.82
80781	F/000978/22	NULL		674.84	674.84
80781	F/000987/22	NULL		401.12	401.12
80781	P/000814/22	NULL		25.19	25.19
80781	(S) FS-808/22/WA	NULL		13839.36	13839.36
80781	P/000824/22	NULL		108.10	108.10
80781	P/000810/22	NULL		31.69	31.69
80781	F/000984/22	NULL		2734.00	2734.00
80781	P/000819/22	NULL		47.95	47.95
80781	F/000965/22	NULL		200.73	200.73
80782	32/22a	NULL		187.80	187.80
80782	F/001006/22	NULL		259.34	259.34
80782	F/000998/22	NULL		628.17	628.17
80782	F/001001/22	NULL		2629.35	2629.35
80782	P/000846/22	NULL		33.31	33.31
80782	F/000999/22	NULL		40.64	40.64
80782	P/000854/22	NULL		40.64	40.64
80782	P/000843/22	NULL		40.64	40.64
80782	P/000847/22	NULL		45.52	45.52
80782	P/000844/22	NULL		110.56	110.56
80782	F/001005/22	NULL		660.00	660.00
80782	F/001003/22	NULL		151.64	151.64
80782	F/001000/22	NULL		1512.04	1512.04
80782	P/000849/22	NULL		67.05	67.05
80782	F/001010/22	NULL		1127.63	1127.63
80782	F/001004/22	NULL		37.38	37.38
80782	P/000851/22	NULL		20.32	20.32
80782	1822002950	NULL		5166.21	5166.21
80782	P/000842/22	NULL		71.52	71.52
80782	F/001008/22	NULL		276.40	276.40
80782	0254/22	NULL		2131.93	2131.93
80782	6/3/2022	NULL		47.96	47.96
80782	FK/000002/22	NULL		93.49	93.49
80782	P/000840/22	NULL		38.20	38.20
80782	F/001009/22	NULL		261.78	261.78
80782	F/001013/22	NULL		818.85	818.85
80782	P/000853/22	NULL		13.00	13.00
80782	P/000839/22	NULL		56.90	56.90
80782	F/000995/22	NULL		99.04	99.04
80782	F/001014/22	NULL		673.95	673.95
80782	P/000841/22	NULL		32.91	32.91
80782	F/001011/22	NULL		282.80	282.80
80782	P/000838/22	NULL		75.60	75.60
80782	01805/22	NULL		245.19	245.19
80782	P/000848/22	NULL		596.93	596.93
80782	F/000993/22	NULL		284.54	284.54
80782	F/001012/22	NULL		613.48	613.48
80782	93/2022	NULL		1435.90	1435.90
80782	F/000997/22	NULL		39.81	39.81
80782	F/001002/22	NULL		331.66	331.66
80782	F/001007/22	NULL		555.70	555.70
80782	P/000845/22	NULL		8.93	8.93
80782	1822002951	NULL		3263.80	3263.80
80782	P/000850/22	NULL		128.48	128.48
80782	P/000852/22	NULL		6.50	6.50
80782	F/000994/22	NULL		103.24	103.24
80782	F/000996/22	NULL		275.17	275.17
80782	FK/000001/22	NULL		64.22	64.22
80783	F/001032/22	NULL		289.35	289.35
80783	P/000859/22	NULL		34.93	34.93
80783	P/000857/22	NULL		19.50	19.50
80783	F/001024/22	NULL		227.64	227.64
80783	F/001026/22	NULL		74.76	74.76
80783	P/000860/22	NULL		34.54	34.54
80783	F/001016/22	NULL		257.72	257.72
80783	F/001015/22	NULL		183.92	183.92
80783	P/000878/22	NULL		112.18	112.18
80783	1651/OKR/2022	NULL		398.33	398.33
80783	F/001035/22	NULL		498.49	498.49
80783	P/000872/22	NULL		42.26	42.26
80783	F/001017/22	NULL		98.34	98.34
80783	F/001033/22	NULL		626.00	626.00
80783	P/000863/22	NULL		53.64	53.64
