sku;stock;price_purchase_net;price_sale_net;price_sale_gross
INNE0086;0.0;7.5;19.1;23.49
INNE0087;17.0;7.5;21.94;26.99
INNE0088;0.0;10.0;20.32;24.99
INNE0089;0.0;19.95;23.74;29.2
INNE0090;0.0;12.0;12.12;14.91
INNE0091;0.0;0.71;64.04;78.77
INNE0092;0.0;35.0;131.11;161.27
INNE0093;1.0;6.5;21.67;26.65
INNE0094;0.0;48.78;98.0;120.54
INNE0095;0.0;15.6;29.61;31.98
INNE0096;0.0;15.6;26.0;31.98
INNE0097;0.0;29.9;44.57;54.82
INNE0098;0.0;98.0;233.33;287.0
INNE0099;0.0;0.0;0.0;0.0
INNE0100;0.0;1300.81;1252.03;1540.0
INNE0101;0.0;5700.0;9500.0;11685.0
INNE0102;0.0;138.0;276.0;339.48
INNE0103;0.0;25.9;32.38;39.83
INNE0104;0.0;203.94;388.61;477.99
INNE0105;0.0;700.0;1166.67;1435.0
INNE0106;0.0;180.66;361.32;444.42
INNE0107;0.0;4.0;10.5;12.92
INNE0108;0.0;5.2;13.0;15.99
INNE0109;0.0;360.98;515.69;634.3
INNE0111;0.0;0.7;2.43;2.99
INNE0112;26.0;0.7;2.43;2.99
INNE0114;0.0;45.0;64.81;69.99
INNE0115;0.0;23.0;40.64;49.99
INNE0116;0.0;18.5;31.2;38.38
INNE0117;0.0;58.74;85.36;104.99
INNE0118;0.0;2.71;13.55;16.67
INNE0119;0.0;10.56;26.4;32.47
INNE0120;0.0;27.55;63.85;78.54
INNE0121;194.0;1.4;4.62;4.99
INNE0122;0.0;200.05;341.67;420.25
INNE0123;0.0;43.9;73.17;90.0
INNE0124;0.0;17.0;39.8;48.95
INNE0126;4.0;211.33;365.85;449.99
INNE0127;4.0;157.95;276.41;339.99
INNE0128;6.0;53.85;97.91;120.43
INNE0129;6.0;39.58;51.21;62.99
INNE0130;0.0;17.28;33.16;40.79
INNE0131;1.0;44.72;78.85;96.99
INNE0132;0.0;36.59;217.58;267.62
INNE0133;7.0;11.4;19.5;23.99
INNE0135;0.0;154.35;257.25;316.42
INNE0136;0.0;141.4;235.67;289.87
INNE0137;2.0;5.27;5.02;6.17
INNE0138;8.0;15.0;28.75;35.36
INNE0139;0.0;182.12;207.6;255.35
INNE0140;8.0;13.08;21.94;26.99
INNE0141;4.0;13.08;21.94;26.99
INNE0142;7.0;13.08;21.94;26.99
INNE0143;5.0;13.08;21.94;26.99
INNE0144;7.0;13.08;21.94;26.99
INNE0145;5.0;25.61;43.08;52.99
INNE0146;5.0;25.61;43.08;52.99
INNE0147;4.0;25.61;43.08;52.99
INNE0148;6.0;25.61;43.08;52.99
INNE0149;4.0;25.61;43.08;52.99
INNE0150;5.0;25.61;43.08;52.99
INNE0151;0.0;829.44;1276.06;1569.55
INNE0152;0.0;103.1;206.2;253.63
INNE0153;3.0;3.67;6.65;8.18
INNE0154;0.0;180.4;243.89;299.99
INNE0155;0.0;108.95;145.27;178.68
INNE0156;0.0;22.81;30.41;37.4
INNE0157;0.0;8.0;13.33;16.4
INNE0158;2.0;38.92;64.44;79.26
INNE0159;0.0;42.9;71.5;87.95
INNE0160;8.0;34.5;69.91;85.99
INNE0161;4.0;46.0;85.36;104.99
INNE0162;3.0;80.0;134.14;164.99
INNE0163;0.0;32.0;53.33;65.6
INNE0164;0.0;6.0;10.0;12.3
INNE0165;0.0;4.0;8.33;10.25
INNE0166;0.0;6.5;10.83;13.32
INNE0167;0.0;8.0;13.33;16.4
INNE0168;0.0;3.0;5.83;7.17
INNE0169;0.0;11.0;18.33;22.55
INNE0170;0.0;61.0;101.67;125.05
INNE0171;0.0;0.7;2.19;2.69
INNE0172;0.0;187.5;127.75;157.13
INNE0173;0.0;34.5;65.03;79.99
INNE0174;0.0;8.73;14.55;17.9
INNE0175;0.0;64.56;80.7;99.26
INNE0176;0.0;5.8;10.56;12.99
INNE0177;3.0;80.96;134.95;165.99
INNE0178;0.0;35.0;50.0;61.5
INNE0179;0.0;32.0;81.29;99.99
INNE0180;0.0;233.75;425.0;522.75
INNE0181;0.0;300.0;600.0;738.0
INNE0182;0.0;49.0;122.5;150.68
INNE0183;0.0;350.0;700.0;861.0
INNE0184;0.0;120.39;62.0;76.26
INNE0185;0.0;180.0;360.0;442.8
INNE0186;0.0;350.0;583.33;717.5
INNE0187;1.0;155.25;260.15;319.99
INNE0188;0.0;84.0;140.0;172.2
INNE0189;0.0;4.0;10.0;12.3
INNE0190;0.0;75.0;125.0;153.75
INNE0191;0.0;13.9;30.0;36.9
INNE0192;0.0;17.0;30.91;38.02
INNE0193;0.0;57.0;95.0;116.85
INNE0194;0.0;4.0;10.0;12.3
INNE0195;6.0;12.0;41.45;50.98
INNE0196;0.0;13.9;26.18;32.2
INNE0204;0.0;270.0;540.0;664.2
INNE0205;3.0;9.2;17.07;20.99
INNE0206;0.0;18.0;52.84;64.99
INNE0207;0.0;36.0;105.68;129.99
INNE0208;0.0;72.0;162.59;199.99
INNE0209;0.0;115.0;287.5;353.63
INNE0210;0.0;32.08;100.8;123.99
INNE0211;0.0;1125.2;2306.67;2837.2
INNE0212;0.0;120.09;269.09;330.98
INNE0213;1.0;9.2;20.32;24.99
INNE0214;0.0;186.18;338.51;416.37
INNE0215;0.0;105.0;161.54;198.69
INNE0216;0.0;50.0;125.0;153.75
INNE0217;0.0;769.5;1473.16;1811.99
INNE0218;0.0;1078.25;1991.86;2449.99
INNE0219;0.0;462.0;609.75;749.99
INNE0220;0.0;462.0;770.0;947.1
INNE0221;0.0;18.0;37.03;39.99
INNE0222;0.0;75.0;108.75;133.76
INNE0223;4.0;87.61;158.53;194.99
INNE0224;0.0;29.64;81.29;99.99
INNE0225;3.0;20.9;37.4;46.0
INNE0226;0.0;618.97;1125.4;1384.24
INNE0227;0.0;17.0;30.89;37.99
INNE0228;0.0;299.73;375.61;462.0
INNE0229;0.0;7.72;19.3;23.74
INNE0230;0.0;3.98;7.96;9.79
INNE0231;0.0;5.34;10.68;13.14
INNE0232;0.0;61.98;103.3;127.06
INNE0233;0.0;72.02;83.75;103.01
INNE0234;0.0;5.03;10.06;12.37
INNE0235;0.0;267.6;400.0;492.0
INNE0236;0.0;12.0;24.0;29.52
INNE0237;0.0;17.0;38.2;46.99
INNE0238;1.0;9.5;20.32;24.99
INNE0239;0.0;112.0;304.88;375.0
INNE0240;1.0;35.22;171.07;210.42
INNE0241;0.0;113.37;283.43;348.62
INNE0242;3.0;13.0;37.39;45.99
INNE0243;0.0;37.0;65.03;79.99
INNE0244;0.0;14.63;24.38;29.99
INNE0245;0.0;89.59;181.29;222.99
INNE0246;9.0;264.67;530.89;652.99
INNE0247;5.0;318.01;638.2;784.99
INNE0248;1.0;65.0;113.81;139.99
INNE0249;1.0;16.1;26.82;32.99
INNE0250;27.0;7.25;20.32;24.99
INNE0251;22.0;36.0;105.68;129.99
INNE0252;0.0;28.46;71.15;87.51
INNE0253;3.0;212.5;475.6;584.99
INNE0254;0.0;28.75;48.74;59.95
INNE0255;2.0;125.35;207.31;254.99
INNE0256;0.0;71.8;121.94;149.99
INNE0257;0.0;70.5;121.94;149.99
INNE0258;0.0;17.5;32.51;39.99
INNE0260;0.0;5.99;6.59;8.11
INNE0261;0.0;6.49;9.27;11.4
INNE0262;0.0;4.59;5.05;6.21
INNE0263;0.0;5.69;6.32;7.77
INNE0264;0.0;215.0;357.72;439.99
INNE0266;0.0;7.5;13.0;15.99
INNE0267;0.0;8.19;18.51;19.99
INNE0268;0.0;15.63;26.82;32.99
INNE0269;0.0;5.1;11.37;13.99
INNE0270;0.0;6.61;13.0;15.99
INNE0271;0.0;14.0;36.58;44.99
INNE0272;0.0;88.55;162.59;199.99
INNE0273;0.0;17.5;32.51;39.99
INNE0274;0.0;235.0;427.27;525.54
INNE0275;0.0;25.0;110.56;135.99
INNE0276;0.0;113.57;227.14;279.38
INNE0277;0.0;187.09;374.18;460.24
INNE0278;3.0;61.03;146.33;179.99
INNE0279;0.0;178.25;296.74;364.99
INNE0280;0.0;88.55;162.59;199.99
INNE0281;2.0;110.4;199.18;244.99
INNE0282;3.0;212.75;386.17;474.99
INNE0283;0.0;63.77;116.25;142.99
INNE0284;11.0;43.0;85.36;104.99
INNE0285;2.0;29.8;52.73;56.95
INNE0286;0.0;20.0;36.58;44.99
INNE0287;0.0;8.99;18.69;22.99
INNE0288;0.0;370.0;618.18;760.36
INNE0289;0.0;160.0;149.0;183.27
INNE0290;2.0;235.75;428.64;527.23
INNE0291;2.0;304.75;508.12;624.99
INNE0292;0.0;9.86;17.58;18.99
INNE0293;0.0;25.0;50.4;61.99
INNE0294;0.0;7.04;16.25;19.99
INNE0296;0.0;10.3;18.69;22.99
INNE0297;0.0;12.0;21.13;25.99
INNE0298;0.0;8.35;14.63;17.99
INNE0299;0.0;12.0;21.94;26.99
INNE0300;1.0;8.0;14.63;17.99
INNE0301;2.0;30.0;55.28;67.99
INNE0303;1.0;40.25;67.47;82.99
INNE0304;0.0;74.0;134.95;165.99
INNE0305;0.0;60.0;154.46;189.99
INNE0306;0.0;17.5;32.51;39.99
INNE0307;0.0;30.0;54.55;67.1
INNE0308;0.0;260.0;473.16;581.99
INNE0309;0.0;26.0;47.27;58.14
INNE0310;0.0;60.5;100.8;123.99
INNE0311;0.0;17.05;20.32;24.99
INNE0312;0.0;40.4;73.45;90.34
INNE0313;1.0;9.0;16.36;20.12
INNE0314;0.0;50.0;89.42;109.99
INNE0315;0.0;73.17;73.17;90.0
INNE0316;17.0;4.4;8.93;10.99
INNE0317;0.0;79.49;146.33;179.99
INNE0318;0.0;3.18;8.12;9.99
INNE0319;0.0;6.59;12.19;14.99
INNE0320;0.0;446.26;848.56;1043.73
INNE0322;57.0;2.0;4.06;4.99
INNE0323;0.0;79.41;130.07;159.99
INNE0324;0.0;73.17;73.17;90.0
INNE0325;0.0;1550.0;2818.18;3466.36
INNE0326;0.0;7.79;14.63;17.99
INNE0327;9.0;7.79;14.63;17.99
INNE0328;0.0;55.53;100.96;124.18
INNE0329;0.0;59.95;109.0;134.07
INNE0330;0.0;145.0;123.25;151.6
INNE0331;0.0;198.0;330.0;405.9
INNE0332;0.0;18.29;36.58;44.99
INNE0333;0.0;8.33;15.44;18.99
INNE0334;0.0;88.41;148.77;182.99
INNE0335;0.0;37.0;67.27;82.74
INNE0336;30.0;16.0;32.52;40.0
INNE0337;23.0;16.0;32.52;40.0
INNE0338;26.0;16.0;32.52;40.0
INNE0339;2.0;15.4;32.51;39.99
INNE0340;7.0;23.0;48.77;59.99
INNE0341;0.0;150.0;250.0;307.5
INNE0343;0.0;140.86;281.72;346.52
INNE0344;0.0;112.5;261.76;321.96
INNE0345;0.0;19.91;36.58;44.99
INNE0346;1.0;52.36;93.49;114.99
INNE0347;0.0;75.0;187.5;230.63
INNE0348;0.0;22.32;57.24;70.41
INNE0349;0.0;28.0;70.0;86.1
INNE0350;6.0;6.9;12.95;13.99
INNE0351;0.0;85.1;154.46;189.99
INNE0352;0.0;85.1;154.46;189.99
INNE0353;3.0;85.1;154.46;189.99
INNE0354;0.0;429.63;954.73;1174.32
INNE0355;0.0;25.7;56.9;69.99
INNE0356;1.0;40.0;73.16;89.99
INNE0357;0.0;20.06;0.0;0.0
INNE0358;0.0;28.46;51.75;63.65
INNE0359;0.0;13.82;25.13;30.91
INNE0360;0.0;17.48;21.5;26.45
INNE0361;72.0;49.0;17.07;20.99
INNE0362;0.0;67.36;302.4;371.95
INNE0364;2.0;15.4;32.51;39.99
INNE0365;7.0;23.0;48.77;59.99
INNE0366;1.0;10.7;21.4;26.32
INNE0367;0.0;36.0;65.45;80.5
INNE0368;37.0;95.0;203.24;249.99
INNE0369;0.0;22.0;55.0;67.65
INNE0370;0.0;24.5;59.0;72.57
INNE0371;0.0;6.9;12.19;14.99
INNE0372;0.0;6.9;12.19;14.99
INNE0373;0.0;5.12;9.75;11.99
INNE0374;0.0;6.25;11.37;13.99
INNE0375;0.0;39.78;72.35;88.99
INNE0376;0.0;39.78;72.35;88.99
INNE0377;0.0;39.78;72.35;88.99
INNE0378;5.0;6.04;11.37;13.99
INNE0379;0.0;14.8;20.0;24.6
INNE0380;0.0;93.9;156.5;192.5
INNE0381;0.0;93.9;156.5;192.5
INNE0382;1.0;178.25;325.2;399.99
INNE0383;3.0;264.67;489.24;601.77
INNE0384;1.0;16.2;34.36;42.26
INNE0385;0.0;13.74;27.48;33.8
INNE0386;0.0;5.15;8.12;9.99
INNE0387;7.0;1.0;3.0;3.69
INNE0388;0.0;13.5;24.55;30.2
INNE0389;0.0;11.5;20.91;25.72
INNE0390;0.0;7.3;7.3;8.98
INNE0393;0.0;20.43;20.43;25.13
INNE0395;0.0;4015.0;6096.75;7499.0
INNE0396;0.0;19.79;36.58;44.99
INNE0397;0.0;891.44;1485.73;1827.45
INNE0398;0.0;10.65;19.36;23.81
INNE0399;0.0;11.1;20.18;24.82
INNE0400;0.0;231.2;420.36;517.04
INNE0401;0.0;6.49;13.0;15.99
INNE0402;0.0;12.87;25.38;31.22
INNE0403;0.0;7.79;13.81;16.99
INNE0404;3.0;6.99;12.19;14.99
INNE0405;42.0;6.3;10.91;13.42
INNE0406;0.0;15.04;38.2;46.99
INNE0407;0.0;40.0;0.0;0.0
INNE0408;9.0;23.0;44.71;54.99
INNE0409;0.0;102.35;186.98;229.99
INNE0410;0.0;9.88;18.05;19.49
INNE0411;1.0;9.39;19.5;23.99
INNE0412;0.0;382.5;382.5;470.48
INNE0413;7.0;11.48;28.85;35.49
INNE0414;5.0;34.45;69.26;85.19
INNE0415;0.0;30.0;60.0;73.8
INNE0416;0.0;1.22;2.44;3.0
INNE0417;3.0;55.21;100.8;123.99
INNE0418;0.0;300.0;300.0;369.0
INNE0419;3.0;25.61;43.08;52.99
INNE0420;4.0;13.08;21.94;26.99
INNE0422;0.0;9.2;26.82;32.99
INNE0423;3.0;96.0;182.92;224.99
INNE0424;4.0;16.1;16.74;20.59
INNE0425;1.0;93.12;162.59;199.99
INNE0426;0.0;16.56;30.11;37.04
INNE0427;0.0;1.74;3.48;4.28
INNE0428;0.0;7.36;13.38;16.46
INNE0429;0.0;7.86;14.29;17.58
INNE0430;6.0;8.29;17.02;18.38
INNE0431;2.0;156.25;284.54;349.99
INNE0432;1.0;9.2;17.07;20.99
INNE0433;2.0;12.0;21.94;26.99
INNE0434;7.0;7.5;16.25;19.99
INNE0435;0.0;120.0;240.0;295.2
INNE0436;6.0;5.36;26.8;32.96
INNE0437;43.0;1.0;44.71;54.99
INNE0438;0.0;11.47;10.0;12.3
INNE0439;2.0;15.4;32.51;39.99
INNE0440;1.0;182.85;333.33;409.99
INNE0441;0.0;110.25;221.13;271.99
INNE0442;6.0;13.8;24.38;29.99
INNE0443;0.0;0.0;0.0;0.0
INNE0444;6.0;12.0;28.45;34.99
INNE0445;24.0;12.9;26.01;31.99
INNE0447;0.0;25.2;45.82;56.36
INNE0448;0.0;9.6;17.45;18.85
INNE0449;7.0;16.79;30.53;37.55
INNE0450;0.0;34.0;61.82;76.04
INNE0451;0.0;9.45;17.18;21.13
INNE0452;2.0;54.4;74.45;91.57
INNE0453;0.0;7.0;13.31;16.37
INNE0454;4.0;25.61;43.08;52.99
INNE0455;4.0;25.61;43.08;52.99
INNE0456;6.0;13.08;21.94;26.99
INNE0457;5.0;13.08;21.94;26.99
INNE0458;4.0;13.08;21.94;26.99
INNE0459;0.0;122.85;223.36;274.73
INNE0461;0.0;241.5;439.09;540.08
INNE0470;1.0;52.16;93.49;114.99
INNE0471;48.0;19.7;36.09;44.39
INNE0472;37.0;13.19;24.38;29.99
INNE0473;4.0;47.7;162.59;199.99
INNE0474;0.0;4.15;12.75;15.68
INNE0475;5.0;52.5;105.68;129.99
INNE0476;3.0;57.75;105.68;129.99
INNE0477;2.0;37.8;68.73;84.54
INNE0478;1.0;29.82;54.22;66.69
INNE0479;2.0;12.85;0.0;0.0
INNE0480;0.0;0.85;1.7;2.09
INNE0481;1.0;23.25;39.02;47.99
INNE0482;0.0;9.71;16.25;19.99
INNE0483;2.0;6.92;10.56;12.99
INNE0484;4.0;11.61;20.32;24.99
INNE0485;4.0;21.0;34.95;42.99
INNE0486;1.0;8.47;12.19;14.99
INNE0487;2.0;8.1;12.19;14.99
INNE0488;4.0;3.61;8.12;9.99
INNE0489;7.0;18.72;29.26;35.99
INNE0490;1.0;14.16;21.94;26.99
INNE0491;8.0;9.99;16.25;19.99
INNE0492;5.0;13.85;21.94;26.99
INNE0496;2.0;38.15;59.34;72.99
INNE0497;2.0;23.44;36.58;44.99
INNE0498;2.0;12.48;19.5;23.99
INNE0499;1.0;27.55;48.77;59.99
INNE0500;5.0;8.17;15.44;18.99
INNE0501;1.0;23.51;42.27;51.99
INNE0502;6.0;7.63;12.19;14.99
INNE0503;10.0;9.7;16.25;19.99
INNE0504;0.0;13.65;24.38;29.99
INNE0505;1.0;50.93;91.86;112.99
INNE0506;4.0;15.12;21.13;25.99
INNE0507;0.0;2.5;4.87;5.99
INNE0508;11.0;2.36;4.06;4.99
INNE0509;1.0;25.6;40.64;49.99
INNE0510;3.0;10.71;16.25;19.99
INNE0511;0.0;0.0;0.0;0.0
INNE0512;0.0;72.0;120.32;147.99
INNE0513;0.0;0.0;0.0;0.0
INNE0514;0.0;8.66;13.81;16.99
INNE0515;0.0;8.45;13.81;16.99
INNE0516;0.0;13.55;21.94;26.99
INNE0517;3.0;43.84;73.16;89.99
INNE0518;5.0;11.88;19.5;23.99
INNE0519;1.0;18.38;29.26;35.99
INNE0520;2.0;10.03;16.25;19.99
INNE0521;0.0;6.5;11.82;14.54
INNE0522;4.0;6.49;10.56;12.99
INNE0523;10.0;0.13;3.24;3.99
INNE0524;4.0;20.39;32.51;39.99
INNE0525;3.0;9.11;14.63;17.99
INNE0527;1.0;17.07;21.94;26.99
INNE0528;1.0;10.16;16.25;19.99
INNE0529;4.0;22.45;36.58;44.99
INNE0530;1.0;15.75;26.01;31.99
INNE0531;2.0;14.57;23.57;28.99
INNE0532;1.0;11.19;16.25;19.99
INNE0533;2.0;3.33;5.68;6.99
INNE0534;1.0;33.08;54.46;66.99
INNE0535;1.0;33.08;54.46;66.99
INNE0536;1.0;14.57;24.38;29.99
INNE0537;1.0;4.25;6.5;7.99
INNE0538;2.0;9.92;16.25;19.99
INNE0539;0.0;90.56;150.4;184.99
INNE0540;31.0;6.05;9.75;11.99
INNE0541;2.0;10.29;17.07;20.99
INNE0542;15.0;9.11;15.44;18.99
INNE0543;2.0;5.36;8.93;10.99
INNE0544;1.0;26.27;43.89;53.99
INNE0545;1.0;28.54;47.15;57.99
INNE0546;14.0;35.0;63.64;78.28
INNE0547;1.0;7.38;12.19;14.99
INNE0548;2.0;33.6;52.84;64.99
INNE0549;2.0;46.11;65.03;79.99
INNE0550;1.0;4.72;6.5;7.99
INNE0551;3.0;3.14;4.87;5.99
INNE0552;1.0;3.34;5.68;6.99
INNE0553;6.0;4.09;7.31;8.99
INNE0554;6.0;4.99;11.1;11.99
INNE0555;2.0;36.6;60.97;74.99
INNE0556;2.0;45.5;73.16;89.99
INNE0557;1.0;16.15;26.82;32.99
INNE0558;3.0;2.36;4.06;4.99
INNE0559;0.0;15.0;30.0;36.9
INNE0560;0.0;69.46;229.0;281.67
INNE0561;1.0;32.04;53.4;65.68
INNE0562;1.0;9.99;17.07;20.99
INNE0563;14.0;5.19;10.56;12.99
INNE0564;2.0;83.95;225.0;243.0
INNE0565;9.0;82.8;225.0;243.0
INNE0566;0.0;47.7;94.3;115.99
INNE0567;0.0;29.9;49.59;60.99
INNE0568;0.0;6.47;12.19;14.99
INNE0569;0.0;0.0;0.0;0.0
INNE0570;1.0;1.79;3.58;4.4
INNE0571;1.0;1.29;2.43;2.99
INNE0572;0.0;0.0;0.0;0.0
INNE0573;43.0;4.7;9.4;11.56
INNE0574;0.0;6.44;11.71;14.4
INNE0575;0.0;3.46;6.29;7.74
INNE0576;0.0;0.57;1.14;1.4
INNE0577;0.0;22.4;40.73;50.1
INNE0578;0.0;22.0;40.0;49.2
INNE0579;0.0;15.5;28.18;34.66
INNE0580;0.0;1.07;1.95;2.4
INNE0581;0.0;25.68;46.69;57.43
INNE0582;3.0;4.75;9.75;11.99
INNE0583;8.0;5.81;12.19;14.99
INNE0584;4.0;3.43;3.43;4.22
INNE0585;1.0;18.23;32.51;39.99
INNE0586;2.0;88.06;176.12;216.63
INNE0587;0.0;4.19;7.98;9.82
INNE0588;3.0;58.0;105.68;129.99
INNE0589;21.0;22.0;55.28;67.99
INNE0590;0.0;34.95;64.22;78.99
INNE0591;6.0;7.29;13.0;14.04
INNE0592;0.0;8.19;18.51;19.99
INNE0593;6.0;26.5;52.84;64.99
INNE0594;6.0;26.5;52.84;64.99
INNE0595;6.0;24.5;52.84;64.99
INNE0596;0.0;45.53;82.78;101.82
INNE0597;0.0;31.71;57.65;70.91
INNE0598;0.0;23.17;42.13;51.82
INNE0599;0.0;8.78;15.91;19.57
INNE0600;0.0;6.3;11.45;14.08
INNE0638;0.0;69.45;121.94;149.99
INNE0640;0.0;57.4;104.36;128.36
INNE0644;0.0;94.5;209.09;257.18
INNE0660;0.0;2.5;6.25;7.69
INNE0661;9.0;6.14;10.56;12.99
INNE0667;0.0;63.77;204.29;251.28
INNE0674;20.0;1.45;3.24;3.99
INNE0677;0.0;0.17;1.21;1.49
INNE0682;0.0;11.76;20.32;24.99
INNE0713;0.0;28.0;72.64;89.35
INNE0747;0.0;16.29;24.38;29.99
INNE0759;2.0;79.7;81.29;99.99
INNE0760;2.0;79.7;81.29;99.99
INNE0761;2.0;79.7;81.29;99.99
INNE0762;1.0;115.0;166.66;204.99
INNE0770;0.0;13.4;26.82;32.99
INNE0779;0.0;19.0;31.7;38.99
INNE0798;0.0;3.45;4.87;5.99
INNE0810;9.0;11.96;24.38;29.99
INNE0811;0.0;11.4;19.5;23.99
INNE0812;0.0;8.96;16.25;19.99
INNE0813;0.0;182.93;332.6;409.1
INNE0817;267.0;0.85;1.73;2.13
INNE0820;55.0;1.01;1.84;2.26
INNE0821;0.0;4.37;7.31;8.99
INNE0866;0.0;4.1;6.5;7.99
INNE0870;0.0;758.0;813.0;999.99
INNE0874;0.0;18.95;34.95;42.99
INNE0878;0.0;92.68;116.25;142.99
INNE0879;0.0;38.3;85.36;104.99
INNE0899;2.0;97.75;162.59;199.99
INNE0901;1.0;253.0;504.06;619.99
INNE0903;0.0;65.9;121.94;149.99
INNE0908;3.0;13.64;17.88;21.99
INNE0912;0.0;12.95;23.57;28.99
INNE0938;2.0;49.45;100.8;123.99
INNE0945;0.0;151.0;250.4;307.99
INNE0950;0.0;82.0;135.76;166.99
INNE0951;0.0;73.2;121.94;149.99
INNE0955;0.0;0.81;1.62;1.99
INNE0959;0.0;5.06;7.72;9.49
INNE0968;0.0;60.05;79.67;97.99
INNE0992;3.0;178.0;296.74;364.99
INNE0998;0.0;40.63;68.28;83.99
INNE1000;0.0;7.7;14.0;17.22
INNE1006;61.0;1.22;5.68;6.99
INNE1008;0.0;32.5;65.0;79.95
INNE1017;15.0;1.19;4.87;5.99
INNE1024;4.0;17.1;121.94;149.99
INNE1030;0.0;43.6;65.03;79.99
INNE1041;0.0;18.76;36.24;44.58
INNE1043;0.0;20.36;29.26;35.99
INNE1047;9.0;1.26;2.43;2.99
INNE1048;0.0;6.51;11.84;14.56
INNE1060;2.0;6.0;13.81;16.99
INNE1061;0.0;3.6;9.0;11.07
INNE1068;0.0;71.0;117.07;143.99
INNE1069;0.0;12.81;20.32;24.99
INNE1078;0.0;33.6;47.96;58.99
INNE1079;0.0;8.03;16.25;19.99
INNE1094;0.0;6.01;12.02;14.78
JAC000003;8.0;12.04;21.13;25.99
JAC000005;12.0;12.29;24.38;29.99
JAC000006;18.0;17.89;33.33;40.99
JAC000007;4.0;6.34;12.19;14.99
JAC000008;14.0;3.72;6.5;7.99
JAC000009;0.0;111.44;150.4;184.99
JAC000012;0.0;7.65;15.44;18.99
JAC000013;30.0;4.43;8.93;10.99
JAC000015;4.0;7.35;13.81;16.99
JAC000017;4.0;13.75;23.57;28.99
JAC000018;43.0;5.5;12.19;14.99
JAC000022;43.0;1.45;3.24;3.99
JAC000023;0.0;3.28;6.5;7.99
JAC000026;4.0;14.66;23.57;28.99
JAC000027;13.0;12.04;21.13;25.99
JAC000028;8.0;15.35;24.38;29.99
JAC000029;0.0;4.5;10.35;12.73
JAC000030;34.0;4.31;8.12;9.99
JAC000031;47.0;4.86;8.93;10.99
JAC000034;14.0;6.99;11.37;13.99
JAC000035;26.0;7.13;12.19;14.99
JAC000036;4.0;11.06;18.69;22.99
JAC000037;5.0;5.24;8.12;9.99
JAC000038;11.0;16.9;30.07;36.99
JAC000039;1.0;7.91;12.19;14.99
JAC000040;5.0;13.9;22.76;27.99
JAC000041;38.0;3.86;6.5;7.99
JAC000042;2.0;23.37;37.39;45.99
JAC000043;0.0;25.05;40.64;49.99
JAC000044;0.0;18.76;34.14;41.99
JAC000045;1.0;11.56;24.38;29.99
JAC000046;4.0;1.49;2.43;2.99
JAC000047;5.0;2.07;3.24;3.99
JAC000048;7.0;1.68;3.24;3.99
JAC000049;0.0;0.0;0.0;0.0
JAX000001;3.0;14.3;28.45;34.99
JAX000002;3.0;52.25;101.62;124.99
JAX000003;0.0;11.4;20.32;24.99
JAX000004;5.0;18.5;26.82;32.99
JAX000005;0.0;23.38;42.27;51.99
JAX000006;22.0;10.18;17.88;21.99
JAX000007;1.0;19.8;36.58;44.99
JAX000009;7.0;9.85;19.5;23.99
JAX000010;6.0;7.43;12.19;14.99
JAX000011;0.0;10.95;20.32;24.99
JAX000012;0.0;5.45;9.75;11.99
JAX000013;0.0;7.45;14.63;17.99
JAX000014;97.0;7.25;15.44;18.99
JAX000016;0.0;5.75;11.37;13.99
JAX000017;0.0;10.14;17.88;21.99
JAX000018;4.0;10.0;18.69;22.99
JAX000019;0.0;19.0;28.45;34.99
JAX000020;0.0;2.0;2.02;2.49
JAX000022;0.0;19.5;35.76;43.99
JAX000023;0.0;18.5;32.51;39.99
JAX000024;0.0;9.75;18.69;22.99
JAX000025;0.0;4.0;7.31;8.99
JAX000026;66.0;31.5;67.47;82.99
JAX000036;0.0;4.25;7.31;8.99
K2000001;5.0;21.17;39.89;49.06
K2000002;2.0;17.25;28.45;34.99
K2000003;3.0;9.42;17.07;20.99
K2000004;4.0;4.28;8.12;9.99
K2000005;11.0;8.43;14.63;17.99
K2000006;2.0;24.08;32.51;39.99
K2000007;1.0;23.22;42.27;51.99
K2000008;4.0;9.85;17.88;21.99
K2000009;3.0;2.5;5.68;6.99
K2000010;4.0;4.6;9.75;11.99
K2000011;3.0;4.31;8.12;9.99
K2000012;2.0;15.26;28.45;34.99
K2000013;2.0;10.6;19.5;23.99
K2000014;3.0;5.62;9.75;11.99
K2000015;6.0;5.75;10.56;12.99
K2000016;3.0;8.15;12.19;14.99
K2000017;2.0;13.76;24.38;29.99
K2000018;6.0;15.21;26.82;32.99
K2000019;7.0;9.65;16.25;19.99
K2000020;5.0;6.45;11.37;13.99
K2000021;8.0;13.9;21.13;25.99
K2000022;3.0;8.88;16.25;19.99
K2000023;2.0;19.16;34.14;41.99
K2000024;3.0;6.94;15.44;18.99
K2000025;3.0;29.37;53.65;65.99
K2000026;3.0;13.06;24.38;29.99
K2000027;5.0;20.59;37.39;45.99
K2000028;9.0;9.0;16.25;19.99
K2000029;2.0;7.74;13.81;16.99
K2000030;6.0;6.28;16.25;19.99
K2000031;1.0;0.95;2.02;2.49
K2000032;1.0;27.31;48.77;59.99
K2000033;1.0;24.57;44.67;54.94
K2000034;3.0;12.01;22.76;27.99
K2000035;2.0;9.44;17.88;21.99
K2000036;11.0;12.96;24.38;29.99
